,virus,Start,End,Score
5117,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25585,25595,0
5118,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25590,25600,0
5119,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25595,25605,0
5120,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25600,25610,0
5121,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25605,25615,0
5122,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25610,25620,0
5123,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25615,25625,0
5124,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25620,25630,0
5125,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25625,25635,0
5126,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25630,25640,0
5127,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25635,25645,0
5128,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25640,25650,0
5129,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25645,25655,0
5130,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25650,25660,0
5131,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25655,25665,0
5132,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25660,25670,0
5133,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25665,25675,0
5134,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25670,25680,0
5135,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25675,25685,0
5136,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25680,25690,0
5137,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25685,25695,0
5138,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25690,25700,0
5139,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25695,25705,0
5140,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25700,25710,0
5141,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25705,25715,0
5142,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25710,25720,0
5143,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25715,25725,0
5144,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25720,25730,0
5145,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25725,25735,0
5146,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25730,25740,0
5147,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25735,25745,0
5148,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25740,25750,0
5149,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25745,25755,0
5150,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25750,25760,0
5151,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25755,25765,0
5152,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25760,25770,0
5153,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25765,25775,0
5154,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25770,25780,0
5155,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25775,25785,0
5156,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25780,25790,0
5157,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25785,25795,0
5158,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25790,25800,0
5159,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25795,25805,0
5160,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25800,25810,0
5161,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25805,25815,0
5162,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25810,25820,0
5163,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25815,25825,0
5164,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25820,25830,0
5165,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25825,25835,0
5166,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25830,25840,0
5167,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25835,25845,0
5168,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25840,25850,4
5169,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25845,25855,6
5170,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25850,25860,6
5171,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25855,25865,6
5172,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25860,25870,6
5173,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25865,25875,6
5174,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25870,25880,6
5175,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25875,25885,6
5176,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25880,25890,6
5177,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25885,25895,0
5178,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25890,25900,0
5179,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25895,25905,0
5180,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25900,25910,0
5181,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25905,25915,0
5182,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25910,25920,0
5183,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25915,25925,0
5184,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25920,25930,0
5185,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25925,25935,0
5186,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25930,25940,0
5187,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25935,25945,0
5188,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25940,25950,0
5189,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25945,25955,0
5190,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25950,25960,0
5191,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25955,25965,0
5192,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25960,25970,0
5193,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25965,25975,0
5194,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25970,25980,0
5195,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25975,25985,0
5196,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25980,25990,0
5197,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25985,25995,0
5198,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25990,26000,0
5199,nc_045512.2.fasta.S15-30_L3-10_M3.pal,25995,26005,0
5200,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26000,26010,0
5201,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26005,26015,0
5202,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26010,26020,0
5203,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26015,26025,0
5204,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26020,26030,1
5205,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26025,26035,1
5206,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26030,26040,1
5207,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26035,26045,1
5208,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26040,26050,1
5209,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26045,26055,1
5210,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26050,26060,1
5211,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26055,26065,1
5212,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26060,26070,1
5213,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26065,26075,0
5214,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26070,26080,0
5215,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26075,26085,0
5216,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26080,26090,0
5217,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26085,26095,0
5218,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26090,26100,0
5219,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26095,26105,0
5220,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26100,26110,0
5221,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26105,26115,0
5222,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26110,26120,0
5223,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26115,26125,0
5224,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26120,26130,0
5225,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26125,26135,0
5226,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26130,26140,0
5227,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26135,26145,0
5228,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26140,26150,0
5229,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26145,26155,0
5230,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26150,26160,0
5231,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26155,26165,0
5232,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26160,26170,0
5233,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26165,26175,0
5234,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26170,26180,0
5235,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26175,26185,0
5236,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26180,26190,0
5237,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26185,26195,0
5238,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26190,26200,0
5239,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26195,26205,0
5240,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26200,26210,0
5241,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26205,26215,0
5242,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26210,26220,0
5243,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26215,26225,0
5244,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26220,26230,0
5245,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26225,26235,0
5246,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26230,26240,0
5247,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26235,26245,0
5248,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26240,26250,0
5249,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26245,26255,0
5250,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26250,26260,0
5251,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26255,26265,0
5252,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26260,26270,0
5253,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26265,26275,0
5254,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26270,26280,0
5255,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26275,26285,0
5256,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26280,26290,0
5257,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26285,26295,0
5258,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26290,26300,0
5259,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26295,26305,0
5260,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26300,26310,0
5261,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26305,26315,0
5262,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26310,26320,0
5263,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26315,26325,0
5264,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26320,26330,0
5265,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26325,26335,0
5266,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26330,26340,0
5267,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26335,26345,0
5268,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26340,26350,0
5269,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26345,26355,0
5270,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26350,26360,0
5271,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26355,26365,0
5272,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26360,26370,0
5273,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26365,26375,0
5274,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26370,26380,0
5275,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26375,26385,0
5276,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26380,26390,0
5277,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26385,26395,0
5278,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26390,26400,0
5279,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26395,26405,0
5280,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26400,26410,0
5281,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26405,26415,0
5282,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26410,26420,0
5283,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26415,26425,0
5284,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26420,26430,0
5285,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26425,26435,0
5286,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26430,26440,0
5287,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26435,26445,0
5288,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26440,26450,0
5289,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26445,26455,0
5290,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26450,26460,0
5291,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26455,26465,0
5292,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26460,26470,0
5293,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26465,26475,0
5294,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26470,26480,0
5295,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26475,26485,0
5296,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26480,26490,0
5297,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26485,26495,0
5298,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26490,26500,0
5299,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26495,26505,0
5300,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26500,26510,0
5301,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26505,26515,0
5302,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26510,26520,0
5303,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26515,26525,0
5304,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26520,26530,0
5305,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26525,26535,0
5306,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26530,26540,0
5307,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26535,26545,0
5308,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26540,26550,0
5309,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26545,26555,0
5310,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26550,26560,0
5311,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26555,26565,0
5312,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26560,26570,0
5313,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26565,26575,0
5314,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26570,26580,0
5315,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26575,26585,0
5316,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26580,26590,0
5317,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26585,26595,0
5318,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26590,26600,0
5319,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26595,26605,0
5320,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26600,26610,0
5321,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26605,26615,0
5322,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26610,26620,0
5323,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26615,26625,0
5324,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26620,26630,0
5325,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26625,26635,0
5326,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26630,26640,0
5327,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26635,26645,0
5328,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26640,26650,0
5329,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26645,26655,0
5330,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26650,26660,0
5331,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26655,26665,0
5332,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26660,26670,0
5333,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26665,26675,0
5334,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26670,26680,0
5335,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26675,26685,0
5336,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26680,26690,0
5337,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26685,26695,0
5338,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26690,26700,0
5339,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26695,26705,0
5340,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26700,26710,0
5341,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26705,26715,0
5342,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26710,26720,0
5343,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26715,26725,0
5344,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26720,26730,0
5345,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26725,26735,0
5346,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26730,26740,0
5347,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26735,26745,0
5348,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26740,26750,0
5349,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26745,26755,0
5350,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26750,26760,0
5351,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26755,26765,0
5352,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26760,26770,0
5353,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26765,26775,0
5354,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26770,26780,0
5355,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26775,26785,0
5356,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26780,26790,0
5357,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26785,26795,0
5358,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26790,26800,0
5359,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26795,26805,0
5360,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26800,26810,0
5361,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26805,26815,0
5362,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26810,26820,0
5363,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26815,26825,0
5364,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26820,26830,0
5365,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26825,26835,0
5366,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26830,26840,0
5367,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26835,26845,0
5368,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26840,26850,0
5369,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26845,26855,0
5370,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26850,26860,0
5371,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26855,26865,0
5372,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26860,26870,0
5373,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26865,26875,0
5374,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26870,26880,0
5375,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26875,26885,0
5376,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26880,26890,0
5377,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26885,26895,0
5378,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26890,26900,0
5379,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26895,26905,0
5380,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26900,26910,0
5381,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26905,26915,0
5382,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26910,26920,0
5383,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26915,26925,0
5384,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26920,26930,0
5385,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26925,26935,0
5386,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26930,26940,0
5387,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26935,26945,0
5388,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26940,26950,0
5389,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26945,26955,0
5390,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26950,26960,0
5391,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26955,26965,0
5392,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26960,26970,0
5393,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26965,26975,0
5394,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26970,26980,0
5395,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26975,26985,0
5396,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26980,26990,0
5397,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26985,26995,0
5398,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26990,27000,0
5399,nc_045512.2.fasta.S15-30_L3-10_M3.pal,26995,27005,0
5400,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27000,27010,0
5401,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27005,27015,0
5402,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27010,27020,0
5403,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27015,27025,0
5404,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27020,27030,0
5405,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27025,27035,0
5406,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27030,27040,0
5407,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27035,27045,0
5408,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27040,27050,0
5409,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27045,27055,0
5410,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27050,27060,0
5411,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27055,27065,0
5412,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27060,27070,0
5413,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27065,27075,0
5414,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27070,27080,0
5415,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27075,27085,0
5416,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27080,27090,0
5417,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27085,27095,0
5418,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27090,27100,0
5419,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27095,27105,0
5420,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27100,27110,0
5421,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27105,27115,0
5422,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27110,27120,0
5423,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27115,27125,0
5424,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27120,27130,0
5425,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27125,27135,0
5426,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27130,27140,0
5427,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27135,27145,0
5428,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27140,27150,0
5429,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27145,27155,0
5430,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27150,27160,0
5431,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27155,27165,0
5432,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27160,27170,0
5433,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27165,27175,0
5434,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27170,27180,0
5435,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27175,27185,0
5436,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27180,27190,0
5437,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27185,27195,0
5438,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27190,27200,0
5439,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27195,27205,0
5440,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27200,27210,0
5441,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27205,27215,0
5442,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27210,27220,0
5443,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27215,27225,0
5444,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27220,27230,0
5445,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27225,27235,0
5446,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27230,27240,0
5447,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27235,27245,0
5448,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27240,27250,0
5449,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27245,27255,0
5450,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27250,27260,0
5451,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27255,27265,0
5452,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27260,27270,0
5453,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27265,27275,0
5454,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27270,27280,0
5455,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27275,27285,0
5456,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27280,27290,0
5457,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27285,27295,0
5458,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27290,27300,0
5459,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27295,27305,0
5460,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27300,27310,0
5461,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27305,27315,1
5462,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27310,27320,1
5463,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27315,27325,1
5464,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27320,27330,6
5465,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27325,27335,6
5466,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27330,27340,6
5467,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27335,27345,6
5468,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27340,27350,6
5469,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27345,27355,6
5470,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27350,27360,5
5471,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27355,27365,5
5472,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27360,27370,3
5473,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27365,27375,0
5474,nc_045512.2.fasta.S15-30_L3-10_M3.pal,27370,27380,0
